,Ticker,close,date,high,low,month,open,volume
2747,AXISBANK,1110.25,2023-12-20 05:30:00,1123.85,1102.7,2023-12,1122.0,9848057
2748,HDFCBANK,1657.0,2023-12-20 05:30:00,1668.95,1644.45,2023-12,1658.0,17116260
2749,BAJAJ-AUTO,6364.45,2023-12-20 05:30:00,6466.0,6350.0,2023-12,6434.0,385863
2750,SBIN,643.75,2023-12-21 05:30:00,648.95,627.5,2023-12,632.15,19915516
2751,BAJFINANCE,7367.15,2023-12-21 05:30:00,7477.0,7305.5,2023-12,7426.6,913082
2752,TITAN,3580.0,2023-12-21 05:30:00,3598.95,3518.8,2023-12,3524.1,816722
2753,ITC,451.45,2023-12-21 05:30:00,453.75,444.45,2023-12,449.0,11154625
2754,TCS,3787.5,2023-12-21 05:30:00,3806.7,3743.35,2023-12,3756.25,1517562
2755,LT,3424.15,2023-12-21 05:30:00,3439.95,3333.0,2023-12,3390.05,2292802
2756,TATACONSUM,967.28,2023-12-21 05:30:00,971.82,951.23,2023-12,964.02,1569398
2757,RELIANCE,1281.28,2023-12-21 05:30:00,1286.75,1259.13,2023-12,1263.5,13765454
2758,HCLTECH,1422.05,2023-12-21 05:30:00,1447.05,1420.1,2023-12,1421.15,2841508
2759,JSWSTEEL,841.9,2023-12-21 05:30:00,847.65,820.1,2023-12,830.0,2106856
2760,ULTRACEMCO,9954.45,2023-12-21 05:30:00,9985.0,9824.85,2023-12,9881.0,216730
2761,POWERGRID,232.35,2023-12-21 05:30:00,233.2,222.7,2023-12,224.45,17755207
2762,INFY,1536.0,2023-12-21 05:30:00,1546.65,1521.25,2023-12,1521.25,5319038
2763,TRENT,2955.2,2023-12-21 05:30:00,2969.9,2879.5,2023-12,2909.95,631420
2764,BHARTIARTL,977.9,2023-12-21 05:30:00,981.55,960.0,2023-12,968.0,4294277
2765,TATAMOTORS,708.85,2023-12-21 05:30:00,711.9,696.25,2023-12,703.0,7702232
2766,WIPRO,434.0,2023-12-21 05:30:00,436.5,427.2,2023-12,428.9,5331504
2767,TECHM,1250.1,2023-12-21 05:30:00,1258.55,1226.0,2023-12,1232.0,3337533
2768,NTPC,301.95,2023-12-21 05:30:00,303.15,293.2,2023-12,295.8,17868637
2769,HINDUNILVR,2553.2,2023-12-21 05:30:00,2580.0,2536.0,2023-12,2542.25,1945695
2770,APOLLOHOSP,5475.85,2023-12-21 05:30:00,5553.0,5284.85,2023-12,5344.0,487514
2771,M&M,1633.85,2023-12-21 05:30:00,1653.15,1620.4,2023-12,1635.0,3211338
2772,GRASIM,2077.34,2023-12-21 05:30:00,2082.57,2041.88,2023-12,2041.88,441717
2773,ICICIBANK,1004.4,2023-12-21 05:30:00,1010.9,989.2,2023-12,996.55,18064916
2774,ADANIENT,2799.75,2023-12-21 05:30:00,2821.95,2725.0,2023-12,2750.0,2678577
2775,ADANIPORTS,1018.95,2023-12-21 05:30:00,1028.0,989.25,2023-12,996.15,5352057
2776,BEL,170.65,2023-12-21 05:30:00,171.85,164.05,2023-12,165.0,22646625
2777,BAJAJFINSV,1666.85,2023-12-21 05:30:00,1681.8,1660.25,2023-12,1663.0,988034
2778,EICHERMOT,3957.95,2023-12-21 05:30:00,4007.9,3847.55,2023-12,3900.0,445648
2779,COALINDIA,355.5,2023-12-21 05:30:00,356.8,346.1,2023-12,351.1,10028664
2780,MARUTI,10012.8,2023-12-21 05:30:00,10099.2,9900.0,2023-12,10000.0,739806
2781,INDUSINDBK,1570.0,2023-12-21 05:30:00,1574.0,1527.55,2023-12,1542.1,2400593
2782,ASIANPAINT,3302.95,2023-12-21 05:30:00,3320.0,3271.85,2023-12,3280.0,1585879
2783,TATASTEEL,131.0,2023-12-21 05:30:00,131.45,127.85,2023-12,128.7,34914399
2784,HDFCLIFE,644.2,2023-12-21 05:30:00,648.7,637.15,2023-12,641.0,2755102
2785,DRREDDY,1110.9,2023-12-21 05:30:00,1118.8,1094.24,2023-12,1108.0,1681900
2786,SUNPHARMA,1233.5,2023-12-21 05:30:00,1237.95,1208.55,2023-12,1224.1,1916222
2787,KOTAKBANK,1852.7,2023-12-21 05:30:00,1857.45,1805.0,2023-12,1821.0,2403840
2788,SHRIRAMFIN,2016.85,2023-12-21 05:30:00,2047.9,1972.0,2023-12,1997.3,1881198
2789,NESTLEIND,2511.58,2023-12-21 05:30:00,2524.8,2490.77,2023-12,2509.77,1106380
2790,ONGC,202.65,2023-12-21 05:30:00,206.75,201.2,2023-12,203.95,22823936
2791,CIPLA,1221.85,2023-12-21 05:30:00,1236.2,1205.85,2023-12,1236.2,1580136
2792,BPCL,224.78,2023-12-21 05:30:00,225.23,216.23,2023-12,217.45,18554414
2793,BRITANNIA,5059.6,2023-12-21 05:30:00,5113.3,4877.55,2023-12,4930.0,796081
2794,SBILIFE,1403.75,2023-12-21 05:30:00,1410.3,1379.95,2023-12,1401.5,1841616
2795,HINDALCO,556.25,2023-12-21 05:30:00,561.65,541.65,2023-12,544.0,4591119
2796,HEROMOTOCO,3850.15,2023-12-21 05:30:00,3867.9,3752.05,2023-12,3775.05,410786
2797,AXISBANK,1095.4,2023-12-21 05:30:00,1103.9,1077.2,2023-12,1103.9,10914682
2798,HDFCBANK,1686.7,2023-12-21 05:30:00,1689.75,1650.25,2023-12,1657.0,18294620
2799,BAJAJ-AUTO,6246.35,2023-12-21 05:30:00,6345.0,6232.0,2023-12,6333.2,397717
2800,SBIN,636.75,2023-12-22 05:30:00,649.4,635.15,2023-12,644.75,14998068
2801,BAJFINANCE,7295.3,2023-12-22 05:30:00,7440.0,7243.0,2023-12,7418.95,1129485
2802,TITAN,3627.35,2023-12-22 05:30:00,3638.45,3560.55,2023-12,3580.0,777099
2803,ITC,455.2,2023-12-22 05:30:00,455.9,450.55,2023-12,453.0,11026317
2804,TCS,3824.0,2023-12-22 05:30:00,3845.95,3762.0,2023-12,3800.0,2413058
2805,LT,3477.95,2023-12-22 05:30:00,3496.0,3408.6,2023-12,3424.0,1681707
2806,TATACONSUM,980.61,2023-12-22 05:30:00,986.04,967.62,2023-12,973.89,1473138
2807,RELIANCE,1282.53,2023-12-22 05:30:00,1290.45,1273.83,2023-12,1279.8,16541784
2808,HCLTECH,1462.7,2023-12-22 05:30:00,1467.35,1423.0,2023-12,1431.0,2303438
2809,JSWSTEEL,855.3,2023-12-22 05:30:00,857.55,843.1,2023-12,845.0,1846933
2810,ULTRACEMCO,9969.0,2023-12-22 05:30:00,9999.0,9902.0,2023-12,9987.0,226940
2811,POWERGRID,231.75,2023-12-22 05:30:00,234.2,230.5,2023-12,233.0,9735375
2812,INFY,1562.9,2023-12-22 05:30:00,1566.0,1523.0,2023-12,1534.95,6741060
2813,TRENT,2965.5,2023-12-22 05:30:00,2981.95,2928.35,2023-12,2978.8,518707
2814,BHARTIARTL,989.55,2023-12-22 05:30:00,998.95,975.55,2023-12,981.9,4605120
2815,TATAMOTORS,724.7,2023-12-22 05:30:00,731.0,712.0,2023-12,716.8,12062238
2816,WIPRO,462.65,2023-12-22 05:30:00,466.3,434.0,2023-12,435.3,23040407
2817,TECHM,1275.15,2023-12-22 05:30:00,1280.9,1242.5,2023-12,1260.0,2297352
2818,NTPC,302.8,2023-12-22 05:30:00,308.95,299.6,2023-12,304.0,15207726
2819,HINDUNILVR,2575.6,2023-12-22 05:30:00,2579.75,2546.8,2023-12,2559.2,1174984
2820,APOLLOHOSP,5541.4,2023-12-22 05:30:00,5549.0,5462.7,2023-12,5510.0,220537
2821,M&M,1634.25,2023-12-22 05:30:00,1652.0,1622.75,2023-12,1630.0,2751274
2822,GRASIM,2038.1,2023-12-22 05:30:00,2088.3,2026.84,2023-12,2080.73,998065
2823,ICICIBANK,994.3,2023-12-22 05:30:00,1009.55,991.6,2023-12,1002.95,20881976
2824,ADANIENT,2808.35,2023-12-22 05:30:00,2847.6,2791.4,2023-12,2815.95,1513956
2825,ADANIPORTS,1027.5,2023-12-22 05:30:00,1050.95,1019.0,2023-12,1034.0,5252106
2826,BEL,174.8,2023-12-22 05:30:00,175.25,169.4,2023-12,171.95,19640046
2827,BAJAJFINSV,1672.05,2023-12-22 05:30:00,1690.0,1663.6,2023-12,1669.0,1279614
2828,EICHERMOT,4006.05,2023-12-22 05:30:00,4016.95,3948.2,2023-12,3983.0,309907
2829,COALINDIA,363.25,2023-12-22 05:30:00,367.4,356.4,2023-12,359.0,13916380
2830,MARUTI,10217.2,2023-12-22 05:30:00,10318.3,10030.0,2023-12,10050.0,652545
2831,INDUSINDBK,1562.35,2023-12-22 05:30:00,1591.1,1557.9,2023-12,1574.3,2214206
2832,ASIANPAINT,3341.3,2023-12-22 05:30:00,3350.8,3287.0,2023-12,3309.9,930563
2833,TATASTEEL,133.55,2023-12-22 05:30:00,134.75,131.75,2023-12,132.4,37357334
2834,HDFCLIFE,639.85,2023-12-22 05:30:00,649.0,637.1,2023-12,646.0,2854029
2835,DRREDDY,1125.54,2023-12-22 05:30:00,1131.2,1112.0,2023-12,1115.6,1315040
2836,SUNPHARMA,1243.65,2023-12-22 05:30:00,1251.0,1236.05,2023-12,1240.0,2058127
2837,KOTAKBANK,1860.5,2023-12-22 05:30:00,1879.65,1851.0,2023-12,1854.7,3309295
2838,SHRIRAMFIN,2055.45,2023-12-22 05:30:00,2069.0,2016.5,2023-12,2029.9,1385775
2839,NESTLEIND,2536.84,2023-12-22 05:30:00,2540.99,2510.0,2023-12,2524.0,888280
2840,ONGC,203.95,2023-12-22 05:30:00,204.5,201.8,2023-12,204.0,9910694
2841,CIPLA,1235.6,2023-12-22 05:30:00,1242.5,1221.65,2023-12,1230.05,1969524
2842,BPCL,223.33,2023-12-22 05:30:00,226.68,222.53,2023-12,224.85,11559264
2843,BRITANNIA,5161.1,2023-12-22 05:30:00,5183.7,5050.05,2023-12,5075.0,582688
2844,SBILIFE,1394.3,2023-12-22 05:30:00,1417.7,1387.05,2023-12,1414.0,1111420
2845,HINDALCO,570.45,2023-12-22 05:30:00,572.0,559.0,2023-12,559.4,7865384
2846,HEROMOTOCO,3935.7,2023-12-22 05:30:00,3944.0,3850.15,2023-12,3870.0,573168
2847,AXISBANK,1088.3,2023-12-22 05:30:00,1106.3,1085.8,2023-12,1095.4,10600025
2848,HDFCBANK,1670.85,2023-12-22 05:30:00,1685.9,1667.1,2023-12,1683.6,24289425
2849,BAJAJ-AUTO,6372.1,2023-12-22 05:30:00,6395.0,6264.25,2023-12,6288.0,237213
2850,SBIN,638.05,2023-12-26 05:30:00,641.3,635.65,2023-12,638.85,10153089
2851,BAJFINANCE,7162.3,2023-12-26 05:30:00,7344.0,7145.25,2023-12,7325.0,1225844
2852,TITAN,3656.7,2023-12-26 05:30:00,3665.0,3623.45,2023-12,3635.0,526101
2853,ITC,456.45,2023-12-26 05:30:00,458.9,454.7,2023-12,456.05,5871301
2854,TCS,3795.55,2023-12-26 05:30:00,3834.0,3790.15,2023-12,3819.85,1285231
2855,LT,3490.05,2023-12-26 05:30:00,3508.35,3477.95,2023-12,3477.95,1072263
2856,TATACONSUM,994.98,2023-12-26 05:30:00,1004.51,980.61,2023-12,980.81,1782830
2857,RELIANCE,1289.03,2023-12-26 05:30:00,1295.97,1281.35,2023-12,1284.0,7465664
2858,HCLTECH,1458.15,2023-12-26 05:30:00,1467.35,1442.15,2023-12,1462.7,1363265
2859,JSWSTEEL,852.3,2023-12-26 05:30:00,863.0,849.95,2023-12,857.5,1294151
2860,ULTRACEMCO,10018.7,2023-12-26 05:30:00,10054.8,9970.1,2023-12,9975.0,226114
2861,POWERGRID,233.35,2023-12-26 05:30:00,235.8,231.05,2023-12,232.0,6772092
2862,INFY,1543.95,2023-12-26 05:30:00,1548.0,1523.0,2023-12,1535.0,6878067
2863,TRENT,2970.0,2023-12-26 05:30:00,2991.95,2961.65,2023-12,2986.1,315645
2864,BHARTIARTL,999.85,2023-12-26 05:30:00,1002.5,989.65,2023-12,995.0,2460643
2865,TATAMOTORS,719.55,2023-12-26 05:30:00,727.5,716.6,2023-12,727.4,7229143
2866,WIPRO,470.1,2023-12-26 05:30:00,475.8,448.35,2023-12,454.0,27314322
2867,TECHM,1282.0,2023-12-26 05:30:00,1288.75,1260.55,2023-12,1275.0,1720830
2868,NTPC,309.6,2023-12-26 05:30:00,310.7,304.6,2023-12,306.45,9917180
2869,HINDUNILVR,2584.75,2023-12-26 05:30:00,2591.65,2567.05,2023-12,2575.6,893776
2870,APOLLOHOSP,5633.15,2023-12-26 05:30:00,5645.0,5526.15,2023-12,5541.4,243281
2871,M&M,1662.25,2023-12-26 05:30:00,1669.0,1634.5,2023-12,1640.9,1203594
2872,GRASIM,2061.35,2023-12-26 05:30:00,2074.75,2040.89,2023-12,2042.88,638720
2873,ICICIBANK,995.1,2023-12-26 05:30:00,997.5,989.9,2023-12,994.9,14339699
2874,ADANIENT,2865.45,2023-12-26 05:30:00,2893.75,2800.1,2023-12,2817.0,2048484
2875,ADANIPORTS,1028.75,2023-12-26 05:30:00,1041.0,1026.1,2023-12,1034.1,2176775
2876,BEL,181.95,2023-12-26 05:30:00,184.5,178.0,2023-12,178.0,52736391
2877,BAJAJFINSV,1645.3,2023-12-26 05:30:00,1684.0,1637.05,2023-12,1675.0,1296291
2878,EICHERMOT,4040.4,2023-12-26 05:30:00,4069.65,4012.0,2023-12,4024.8,475107
2879,COALINDIA,366.05,2023-12-26 05:30:00,371.8,362.5,2023-12,363.8,11910267
2880,MARUTI,10270.7,2023-12-26 05:30:00,10281.2,10114.7,2023-12,10270.0,395273
2881,INDUSINDBK,1570.8,2023-12-26 05:30:00,1582.75,1557.0,2023-12,1562.95,1129332
2882,ASIANPAINT,3383.35,2023-12-26 05:30:00,3391.9,3345.2,2023-12,3349.95,600190
2883,TATASTEEL,135.2,2023-12-26 05:30:00,136.1,134.45,2023-12,134.7,25936447
2884,HDFCLIFE,638.0,2023-12-26 05:30:00,645.9,634.0,2023-12,641.0,2202221
2885,DRREDDY,1126.43,2023-12-26 05:30:00,1139.0,1120.51,2023-12,1125.5,1658265
2886,SUNPHARMA,1247.5,2023-12-26 05:30:00,1250.0,1239.3,2023-12,1243.65,1796483
2887,KOTAKBANK,1886.85,2023-12-26 05:30:00,1899.0,1857.15,2023-12,1867.0,4350669
2888,SHRIRAMFIN,2035.75,2023-12-26 05:30:00,2076.8,2028.1,2023-12,2072.0,964595
2889,NESTLEIND,2556.21,2023-12-26 05:30:00,2560.0,2536.5,2023-12,2548.6,617850
2890,ONGC,207.35,2023-12-26 05:30:00,208.5,203.65,2023-12,204.5,17052969
2891,CIPLA,1244.95,2023-12-26 05:30:00,1250.0,1231.85,2023-12,1240.0,820163
2892,BPCL,225.8,2023-12-26 05:30:00,228.25,222.25,2023-12,224.0,22976450
2893,BRITANNIA,5235.95,2023-12-26 05:30:00,5244.5,5146.0,2023-12,5155.0,574310
2894,SBILIFE,1395.3,2023-12-26 05:30:00,1409.15,1387.65,2023-12,1400.0,875367
2895,HINDALCO,579.85,2023-12-26 05:30:00,580.85,570.5,2023-12,574.95,4649730
2896,HEROMOTOCO,4067.45,2023-12-26 05:30:00,4079.0,3935.1,2023-12,3949.95,1149831
2897,AXISBANK,1094.25,2023-12-26 05:30:00,1100.65,1086.7,2023-12,1091.2,5687517
2898,HDFCBANK,1682.45,2023-12-26 05:30:00,1685.95,1668.55,2023-12,1673.25,9022928
2899,BAJAJ-AUTO,6464.55,2023-12-26 05:30:00,6475.0,6370.05,2023-12,6379.85,302139
2900,SBIN,648.55,2023-12-27 05:30:00,649.45,639.0,2023-12,640.75,14417646
2901,BAJFINANCE,7232.8,2023-12-27 05:30:00,7323.4,7190.9,2023-12,7219.9,1605279
2902,TITAN,3689.25,2023-12-27 05:30:00,3695.0,3645.0,2023-12,3668.0,666625
2903,ITC,457.1,2023-12-27 05:30:00,458.5,453.75,2023-12,457.0,7543383
2904,TCS,3811.2,2023-12-27 05:30:00,3818.2,3768.0,2023-12,3799.0,1293976
2905,LT,3544.0,2023-12-27 05:30:00,3549.0,3504.15,2023-12,3510.0,1389266
2906,TATACONSUM,1014.14,2023-12-27 05:30:00,1016.37,997.7,2023-12,1002.49,1777406
2907,RELIANCE,1293.43,2023-12-27 05:30:00,1299.95,1286.55,2023-12,1291.0,9204156
2908,HCLTECH,1472.05,2023-12-27 05:30:00,1476.0,1457.55,2023-12,1465.45,1402329
2909,JSWSTEEL,875.9,2023-12-27 05:30:00,881.5,855.65,2023-12,858.45,2466359
2910,ULTRACEMCO,10436.1,2023-12-27 05:30:00,10470.0,10037.8,2023-12,10101.0,658122
2911,POWERGRID,234.05,2023-12-27 05:30:00,235.85,232.5,2023-12,235.0,10231881
2912,INFY,1567.1,2023-12-27 05:30:00,1570.0,1544.0,2023-12,1544.0,4225849
2913,TRENT,3010.75,2023-12-27 05:30:00,3059.7,2975.55,2023-12,2975.65,584065
2914,BHARTIARTL,1021.2,2023-12-27 05:30:00,1024.05,998.0,2023-12,1000.0,4791379
2915,TATAMOTORS,740.9,2023-12-27 05:30:00,741.85,725.15,2023-12,728.0,15052800
2916,WIPRO,470.95,2023-12-27 05:30:00,475.4,464.1,2023-12,468.5,12631496
2917,TECHM,1280.15,2023-12-27 05:30:00,1291.5,1267.25,2023-12,1287.9,1584695
2918,NTPC,306.05,2023-12-27 05:30:00,312.25,303.55,2023-12,311.6,12630732
2919,HINDUNILVR,2608.3,2023-12-27 05:30:00,2612.0,2580.9,2023-12,2586.0,1073278
2920,APOLLOHOSP,5687.45,2023-12-27 05:30:00,5715.0,5615.6,2023-12,5635.0,307177
2921,M&M,1687.95,2023-12-27 05:30:00,1691.8,1660.25,2023-12,1670.0,1793638
2922,GRASIM,2116.39,2023-12-27 05:30:00,2122.41,2063.4,2023-12,2070.72,1128919
2923,ICICIBANK,1002.25,2023-12-27 05:30:00,1004.9,992.0,2023-12,997.95,12996468
2924,ADANIENT,2843.35,2023-12-27 05:30:00,2894.8,2833.6,2023-12,2880.7,1698325
2925,ADANIPORTS,1024.4,2023-12-27 05:30:00,1037.05,1018.0,2023-12,1037.0,2803997
2926,BEL,180.2,2023-12-27 05:30:00,184.9,179.1,2023-12,184.0,26206240
2927,BAJAJFINSV,1669.45,2023-12-27 05:30:00,1674.05,1653.8,2023-12,1657.0,1181177
2928,EICHERMOT,4120.0,2023-12-27 05:30:00,4134.95,4042.1,2023-12,4068.0,385941
2929,COALINDIA,365.6,2023-12-27 05:30:00,369.2,362.4,2023-12,367.0,7890042
2930,MARUTI,10288.5,2023-12-27 05:30:00,10305.3,10230.0,2023-12,10286.0,397675
2931,INDUSINDBK,1597.45,2023-12-27 05:30:00,1600.0,1567.3,2023-12,1573.15,1887827
2932,ASIANPAINT,3404.45,2023-12-27 05:30:00,3409.95,3354.0,2023-12,3381.05,837182
2933,TATASTEEL,137.2,2023-12-27 05:30:00,138.9,135.5,2023-12,135.85,48101400
2934,HDFCLIFE,643.8,2023-12-27 05:30:00,646.0,638.4,2023-12,643.0,2353373
2935,DRREDDY,1142.9,2023-12-27 05:30:00,1144.4,1120.26,2023-12,1126.96,1473880
2936,SUNPHARMA,1252.45,2023-12-27 05:30:00,1255.4,1241.25,2023-12,1250.0,2005268
2937,KOTAKBANK,1902.35,2023-12-27 05:30:00,1910.0,1883.15,2023-12,1894.0,3407243
2938,SHRIRAMFIN,2049.9,2023-12-27 05:30:00,2065.5,2035.8,2023-12,2041.05,750019
2939,NESTLEIND,2572.04,2023-12-27 05:30:00,2576.79,2558.05,2023-12,2560.0,714160
2940,ONGC,205.55,2023-12-27 05:30:00,209.9,204.5,2023-12,209.5,20361303
2941,CIPLA,1239.75,2023-12-27 05:30:00,1250.35,1236.7,2023-12,1247.0,2528609
2942,BPCL,227.35,2023-12-27 05:30:00,228.2,224.15,2023-12,226.98,12398088
2943,BRITANNIA,5216.8,2023-12-27 05:30:00,5245.0,5160.0,2023-12,5242.0,241944
2944,SBILIFE,1421.35,2023-12-27 05:30:00,1424.0,1399.1,2023-12,1405.0,718369
2945,HINDALCO,605.6,2023-12-27 05:30:00,607.65,580.3,2023-12,582.0,12430827
2946,HEROMOTOCO,4064.3,2023-12-27 05:30:00,4096.95,4022.0,2023-12,4064.0,683058
2947,AXISBANK,1106.35,2023-12-27 05:30:00,1110.55,1089.65,2023-12,1096.05,6132936
2948,HDFCBANK,1703.3,2023-12-27 05:30:00,1706.5,1678.6,2023-12,1681.5,13504539
2949,BAJAJ-AUTO,6709.65,2023-12-27 05:30:00,6740.25,6465.2,2023-12,6470.0,1017894
2950,SBIN,651.4,2023-12-28 05:30:00,653.3,646.5,2023-12,650.25,16982092
2951,BAJFINANCE,7258.65,2023-12-28 05:30:00,7290.0,7200.0,2023-12,7275.0,1856064
2952,TITAN,3715.1,2023-12-28 05:30:00,3737.0,3680.7,2023-12,3699.9,1033648
2953,ITC,464.1,2023-12-28 05:30:00,464.7,456.1,2023-12,457.2,20696101
2954,TCS,3799.9,2023-12-28 05:30:00,3838.0,3792.1,2023-12,3824.0,1682889
2955,LT,3518.05,2023-12-28 05:30:00,3559.95,3500.5,2023-12,3545.0,3371121
2956,TATACONSUM,1028.22,2023-12-28 05:30:00,1037.11,1012.71,2023-12,1018.1,2027205
2957,RELIANCE,1302.78,2023-12-28 05:30:00,1306.0,1293.43,2023-12,1294.9,12302636
2958,HCLTECH,1472.45,2023-12-28 05:30:00,1482.7,1468.45,2023-12,1470.6,1928616
2959,JSWSTEEL,880.8,2023-12-28 05:30:00,895.75,874.0,2023-12,882.9,4482599
2960,ULTRACEMCO,10426.3,2023-12-28 05:30:00,10499.0,10328.1,2023-12,10492.0,421406
2961,POWERGRID,239.1,2023-12-28 05:30:00,239.95,234.1,2023-12,235.1,39164340
2962,INFY,1562.65,2023-12-28 05:30:00,1568.95,1555.0,2023-12,1568.95,5702253
2963,TRENT,3026.0,2023-12-28 05:30:00,3045.0,3003.0,2023-12,3025.0,503705
2964,BHARTIARTL,1036.7,2023-12-28 05:30:00,1041.95,1022.2,2023-12,1023.9,5288328
2965,TATAMOTORS,753.9,2023-12-28 05:30:00,757.95,739.05,2023-12,742.65,14906199
2966,WIPRO,469.45,2023-12-28 05:30:00,477.4,467.65,2023-12,472.55,8419978
2967,TECHM,1285.95,2023-12-28 05:30:00,1289.0,1270.55,2023-12,1285.0,2284964
2968,NTPC,313.9,2023-12-28 05:30:00,315.5,307.75,2023-12,309.1,37591916
2969,HINDUNILVR,2633.8,2023-12-28 05:30:00,2640.0,2606.85,2023-12,2613.85,1635216
2970,APOLLOHOSP,5760.5,2023-12-28 05:30:00,5770.0,5674.75,2023-12,5675.0,568149
2971,M&M,1734.45,2023-12-28 05:30:00,1739.95,1688.4,2023-12,1688.95,2963938
2972,GRASIM,2131.48,2023-12-28 05:30:00,2139.74,2097.96,2023-12,2120.57,1055579
2973,ICICIBANK,1005.9,2023-12-28 05:30:00,1011.7,999.1,2023-12,1008.0,24915990
2974,ADANIENT,2809.9,2023-12-28 05:30:00,2867.35,2800.1,2023-12,2855.0,4102912
2975,ADANIPORTS,1016.95,2023-12-28 05:30:00,1031.2,1014.65,2023-12,1029.55,4865603
2976,BEL,182.7,2023-12-28 05:30:00,184.25,180.8,2023-12,181.5,20453485
2977,BAJAJFINSV,1681.2,2023-12-28 05:30:00,1698.8,1667.2,2023-12,1674.05,1360425
2978,EICHERMOT,4091.9,2023-12-28 05:30:00,4130.0,4080.9,2023-12,4120.0,450475
2979,COALINDIA,380.95,2023-12-28 05:30:00,382.5,365.8,2023-12,366.8,28310022
2980,MARUTI,10271.6,2023-12-28 05:30:00,10311.0,10187.0,2023-12,10311.0,584234
2981,INDUSINDBK,1610.55,2023-12-28 05:30:00,1618.7,1592.0,2023-12,1600.0,3143161
2982,ASIANPAINT,3397.25,2023-12-28 05:30:00,3419.95,3373.05,2023-12,3405.0,779250
2983,TATASTEEL,138.15,2023-12-28 05:30:00,138.75,136.85,2023-12,138.15,34661176
2984,HDFCLIFE,648.1,2023-12-28 05:30:00,650.95,644.25,2023-12,647.0,3566880
2985,DRREDDY,1171.71,2023-12-28 05:30:00,1178.16,1134.18,2023-12,1143.77,4888545
2986,SUNPHARMA,1262.15,2023-12-28 05:30:00,1264.65,1249.55,2023-12,1254.95,2043365
2987,KOTAKBANK,1921.35,2023-12-28 05:30:00,1926.5,1903.1,2023-12,1911.0,4950014
2988,SHRIRAMFIN,2045.65,2023-12-28 05:30:00,2064.8,2036.1,2023-12,2064.8,657669
2989,NESTLEIND,2624.99,2023-12-28 05:30:00,2637.4,2577.52,2023-12,2586.98,1577720
2990,ONGC,208.3,2023-12-28 05:30:00,208.9,205.35,2023-12,206.5,22010872
2991,CIPLA,1260.8,2023-12-28 05:30:00,1263.8,1239.75,2023-12,1239.75,2592699
2992,BPCL,232.9,2023-12-28 05:30:00,235.43,227.38,2023-12,228.0,45183336
2993,BRITANNIA,5282.0,2023-12-28 05:30:00,5338.65,5186.75,2023-12,5224.95,655367
2994,SBILIFE,1435.3,2023-12-28 05:30:00,1444.95,1419.2,2023-12,1428.5,1446654
2995,HINDALCO,614.3,2023-12-28 05:30:00,616.5,605.2,2023-12,608.0,7139743
2996,HEROMOTOCO,4173.25,2023-12-28 05:30:00,4189.0,4054.15,2023-12,4064.3,1714818
2997,AXISBANK,1107.85,2023-12-28 05:30:00,1113.0,1098.0,2023-12,1107.25,14097667
2998,HDFCBANK,1705.25,2023-12-28 05:30:00,1721.4,1702.0,2023-12,1709.3,22038235
2999,BAJAJ-AUTO,6703.3,2023-12-28 05:30:00,6738.65,6666.0,2023-12,6709.65,406228
3000,SBIN,642.05,2023-12-29 05:30:00,649.6,639.55,2023-12,645.5,13221898
3001,BAJFINANCE,7327.75,2023-12-29 05:30:00,7343.0,7205.15,2023-12,7231.65,912802
3002,TITAN,3675.45,2023-12-29 05:30:00,3715.1,3660.25,2023-12,3715.1,709614
3003,ITC,462.1,2023-12-29 05:30:00,467.9,461.35,2023-12,464.1,12888266
3004,TCS,3793.4,2023-12-29 05:30:00,3822.6,3765.4,2023-12,3792.0,1574996
3005,LT,3526.0,2023-12-29 05:30:00,3540.0,3495.0,2023-12,3531.0,968577
3006,TATACONSUM,1073.46,2023-12-29 05:30:00,1080.57,1034.84,2023-12,1041.01,4955975
3007,RELIANCE,1292.47,2023-12-29 05:30:00,1307.0,1289.65,2023-12,1305.55,10864584
3008,HCLTECH,1466.1,2023-12-29 05:30:00,1481.85,1457.55,2023-12,1473.95,1481617
3009,JSWSTEEL,880.25,2023-12-29 05:30:00,887.5,873.3,2023-12,882.0,1906630
3010,ULTRACEMCO,10503.0,2023-12-29 05:30:00,10526.0,10361.5,2023-12,10420.0,243089
3011,POWERGRID,237.2,2023-12-29 05:30:00,238.25,234.75,2023-12,237.8,12665999
3012,INFY,1542.9,2023-12-29 05:30:00,1559.45,1540.0,2023-12,1541.05,4388990
3013,TRENT,3054.95,2023-12-29 05:30:00,3060.35,3001.4,2023-12,3030.3,430702
3014,BHARTIARTL,1032.2,2023-12-29 05:30:00,1043.25,1024.4,2023-12,1033.15,4631749
3015,TATAMOTORS,779.95,2023-12-29 05:30:00,802.9,754.0,2023-12,755.0,41170191
3016,WIPRO,471.3,2023-12-29 05:30:00,475.35,466.1,2023-12,470.95,7980570
3017,TECHM,1272.65,2023-12-29 05:30:00,1291.95,1268.1,2023-12,1285.95,1187193
3018,NTPC,311.15,2023-12-29 05:30:00,314.35,308.15,2023-12,314.35,12682889
3019,HINDUNILVR,2663.95,2023-12-29 05:30:00,2667.1,2621.25,2023-12,2633.8,1305681
3020,APOLLOHOSP,5704.1,2023-12-29 05:30:00,5758.95,5677.3,2023-12,5740.0,325682
3021,M&M,1729.4,2023-12-29 05:30:00,1758.0,1715.0,2023-12,1730.0,2273255
